20.443	11.814	2.2945	0.6244	0.3376	9.6306	20.2117	-8.4187	8.711	198.71	+1
34.691	10.8773	2.7189	0.4623	0.2378	12.631	28.663	-9.1292	51.336	245.841	-1
64.9081	16.3647	2.8241	0.2279	0.1282	-22.8831	-42.0859	10.438	8.841	202.51	+1
19.7308	18.5745	2.3314	0.4709	0.2401	12.0694	-18.3026	-12.7012	8.753	141.174	+1
29.8023	10.9847	2.2999	0.4862	0.2882	27.7037	24.3173	8.5655	0.352	209.784	+1
106.05	33.6443	3.6139	0.1703	0.0965	-61.7435	61.4413	16.4733	1.987	359.884	+1
39.9634	8.7262	2.695	0.3875	0.2351	16.588	-8.3608	5.843	56.4487	165.955	-1
100.011	33.4215	4.0373	0.1147	0.0576	-42.9197	71.0093	-7.2555	1.9529	298.428	+1
96.9511	19.204	2.662	0.4737	0.3404	70.4455	102.2248	-4.2373	80.9326	80.9782	-1
20.1939	12.0628	2.437	0.5265	0.2724	-1.6762	-4.8527	-8.7804	16.3257	131.568	+1
73.449	27.4219	3.3005	0.1949	0.1313	-106.4777	-42.2207	27.3266	46.4513	270.7084	-1
19.0891	16.0585	2.9287	0.4985	0.3659	0.1031	14.3193	-7.1731	22.732	181.272	+1
36.0383	14.4691	2.9222	0.3481	0.1752	29.8792	31.4879	11.2548	4.35	188.978	+1
19.4019	12.8113	2.5838	0.5476	0.3194	-12.0816	-15.4461	-7.1279	12.6022	195.098	+1
44.975	19.5491	3.1449	0.2385	0.1357	27.2114	38.7322	14.0529	52.673	257.642	-1
24.4699	12.8827	2.2833	0.5573	0.3047	28.6801	10.5679	7.79	77.826	175.775	-1
131.046	82.5585	3.3253	0.2095	0.1076	65.7691	86.4194	66.7253	69.433	409.482	-1
68.8405	16.3463	2.6128	0.3171	0.1695	-104.369	65.8943	6.9582	39.069	94.7686	-1
29.8389	14.5906	2.6503	0.4116	0.2584	-17.4478	10.6311	9.7966	3.7372	238.473	+1
17.4031	11.109	2.4378	0.5511	0.3011	0.4025	-4.4399	4.8201	52.56	171.206	+1
69.7964	21.7598	3.2262	0.2257	0.1138	81.6993	44.8345	-13.9844	2.152	240.61	+1
189.248	40.6863	3.1299	0.3938	0.294	-126.586	-160.07	-34.3266	33.1477	296.903	-1
37.8354	21.0487	2.5105	0.4475	0.2423	14.4717	28.183	7.7546	13.932	304.316	+1
35.6137	19.4724	2.757	0.294	0.1654	15.3924	30.6005	7.5152	83.468	53.5997	-1
18.1377	10.5243	2.2041	0.5875	0.3219	22.4127	10.4913	4.1503	63.186	167.928	+1
36.0738	12.6927	2.5563	0.375	0.2458	38.6242	26.4191	8.9849	25.8637	138.004	+1
86.3312	18.5662	2.6998	0.3453	0.1747	52.3208	85.3566	7.453	7.6904	290.636	+1
17.6485	10.9792	2.1673	0.5374	0.2891	-0.9245	6.1119	-4.3932	23.7151	112.684	+1
24.0306	11.2437	2.5871	0.6261	0.3894	11.3171	18.1005	-10.7941	5.9344	268.438	-1
15.6403	8.525	2.5807	0.7182	0.4082	28.1945	20.9552	13.261	62.7557	195.7507	-1
20.2473	12.0667	2.5472	0.5475	0.2738	2.9324	-14.1631	7.6082	27.111	216.801	+1
20.724	10.442	2.2788	0.6105	0.3079	-7.9427	18.0789	-10.8265	13.056	201.203	+1
30.3031	11.8554	2.5781	0.3567	0.181	14.9382	-21.9329	-6.1281	0.274	201.537	+1
20.5786	7.1865	2.1746	0.7291	0.3645	23.728	10.6638	-5.8163	56.336	94.4891	+1
123.5097	71.642	4.3904	0.0582	0.0325	-142.8396	78.0804	-48.9085	35.1456	286.9649	-1
37.802	18.8904	2.3646	0.7948	0.5162	35.4074	24.0503	13.1141	62.565	372.313	-1
49.7	12.3963	2.9297	0.2787	0.1452	-11.453	21.1802	-6.0053	47.2621	162.401	-1
200.935	97.3423	3.5904	0.0778	0.0407	-30.5336	164.418	-96.132	80.8515	139.52	-1
62.9257	26.6979	3.1224	0.2339	0.1188	24.5016	44.164	-17.3309	8.6361	261.62	+1
57.6994	15.0819	2.8619	0.3398	0.1604	-26.8302	46.1829	-8.6349	50.6926	244.1902	-1
80.0227	39.5044	4.0087	0.1186	0.0626	76.2288	74.772	-27.862	8.5037	207.781	+1
22.5872	0	2.2188	0.7674	0.4199	-3.4438	13.0312	-0.0001	7.7242	193.31	+1
40.0835	14.5512	2.7042	0.3458	0.1947	-16.8745	-33.8985	7.6887	0.784	220.99	+1
21.8676	15.3845	2.4362	0.4249	0.2546	25.4564	13.5299	3.9643	17.2981	205.663	+1
31.8528	9.1297	2.6535	0.5353	0.3932	23.8483	10.1555	7.1572	40.2082	222.397	-1
34.3377	16.1589	2.9941	0.2788	0.1414	14.7366	-13.8061	10.6127	0.811	196.852	+1
36.1686	18.5335	2.7084	0.2798	0.1536	56.2287	-13.0029	13.5239	4.218	214.564	+1
17.941	7.4752	2.2889	0.7815	0.5219	1.2938	-4.1966	-3.522	2.105	105.236	+1
107.937	40.1083	3.1419	0.1529	0.0783	-102.526	-70.0344	-36.428	22.9433	275.182	-1
19.2101	9.7685	2.4216	0.5909	0.3731	21.5527	12.5988	2.4074	26.2377	169.085	+1
33.6616	25.047	2.7497	0.29	0.1468	33.4667	27.0844	-21.6367	35.279	173.318	+1
35.426	20.6164	2.9345	0.2802	0.1413	-3.8964	27.1753	15.4887	3.278	143.568	+1
83.0808	42.8251	3.2565	0.2781	0.1632	-57.2543	63.6573	20.8354	66.696	337.3921	-1
26.0508	9.2468	2.4691	0.5637	0.3243	29.2039	20.307	5.6914	16.816	176.208	-1
67.9253	31.8348	3.5835	0.1652	0.0841	45.4297	54.2326	-38.4032	0.1225	227.755	+1
41.0578	21.64	2.8606	0.2118	0.106	-1.7635	-8.365	-10.3797	2.203	164.8244	-1
37.6518	15.2293	2.8561	0.4805	0.3015	24.9532	37.9769	6.2648	7.803	184.216	+1
31.3688	20.0133	2.9104	0.3307	0.1801	28.6427	18.2652	-16.1644	2.3965	131.908	+1
32.7703	18.5238	2.4639	0.433	0.2285	5.8166	31.5639	13.8477	42.442	132.527	-1
19.1054	10.9195	2.3139	0.7039	0.4102	14.5035	18.1433	-9.2446	27.662	234.09	+1
43.9906	20.8392	2.5192	0.3026	0.1588	61.9311	-19.9009	8.4017	17.384	211.328	+1
23.12	13.0592	2.3847	0.466	0.2577	24.7351	14.5916	2.8713	42.462	77.5756	+1
16.6163	15.5228	2.5804	0.4674	0.2241	-29.5519	12.876	-5.0035	30.4676	181.3228	-1
86.9716	28.3568	2.9775	0.2344	0.1538	-69.4579	-62.6945	21.712	24.9483	242.9762	-1
48.6413	19.3526	2.8048	0.2978	0.1654	37.0506	20.0806	14.8701	11.287	214.847	+1
142.563	13.4473	2.7447	0.4572	0.2691	-131.051	71.1985	-8.0486	0.8956	302.925	+1
37.0734	19.0059	2.9006	0.2313	0.1201	4.5659	22.914	-9.098	20.7994	183.389	+1
98.5017	16.8173	2.8739	0.3275	0.2012	-60.2336	56.7213	8.1483	3.7729	270.468	+1
68.3319	28.4667	3.3377	0.1273	0.0655	-61.4948	-50.6911	20.1555	23.2244	114.844	+1
143.8199	32.7043	3.4133	0.2093	0.0691	-166.3351	89.8372	-29.4071	27.4639	208.369	-1
149.8522	46.9361	3.2299	0.1746	0.0936	226.8701	-120.6832	19.2565	60.4394	155.0349	-1
17.5896	15.3005	2.5072	0.5381	0.3188	-8.3275	16.1091	-10.0853	21.5205	159.421	+1
18.25	15.333	2.3434	0.5125	0.3016	-7.7452	16.7866	8.702	68.708	207.648	+1
22.7689	17.0966	2.3953	0.5352	0.2716	-32.3802	16.9109	-11.1947	38.404	114.82	+1
29.3319	12.6872	2.5521	0.4067	0.2314	0.1125	-13.8549	-8.6811	28.4935	170.362	+1
165.2576	23.4409	2.7692	0.6639	0.3678	-57.075	-164.4205	17.7674	16.8837	302.3371	-1
100.4709	42.3421	3.5625	0.1389	0.0473	59.5555	73.8863	-37.9681	25.5453	227.8126	-1
19.7721	7.0896	2.2	0.795	0.4132	21.0085	13.0351	-4.6869	10.7736	129.519	+1
18.9595	4.6139	2.4571	0.6909	0.3886	-22.058	-7.4096	-3.446	88.4132	90.5856	-1
29.7094	16.2648	2.3968	0.4971	0.3006	18.8066	5.9749	-12.6827	76.0271	250.8871	-1
28.8217	17.2907	2.8007	0.3623	0.1859	10.3339	24.6497	7.692	3.879	140.62	+1
174.257	41.9042	3.4632	0.1408	0.0793	-205.994	-80.0821	36.5045	34.5846	261.822	-1
76.7307	24.2085	3.037	0.3021	0.1584	12.6502	26.3846	-17.545	3.436	354.313	+1
60.7601	38.9611	2.983	0.2695	0.1109	8.9804	-14.6718	34.85	13.2874	271.2896	-1
39.973	8.8352	2.5996	0.6457	0.3205	35.1519	35.3912	3.5384	36.3987	178.1124	-1
32.6701	11.2413	2.6812	0.4333	0.2594	6.976	9.6426	4.1708	75.0086	159.933	-1
192.425	158.705	4.5769	0.0378	0.0199	-289.293	-175.214	-142.119	48.245	262.607	-1
23.2866	10.5569	2.1987	0.5443	0.288	33.0043	-17.3124	8.7295	33.307	193.67	+1
52.1403	20.254	3.2234	0.1734	0.1019	7.3112	20.9483	5.5489	0.1304	163.027	+1
20.4671	12.3979	2.4005	0.493	0.2565	-2.004	8.5742	10.0544	28.2924	158.395	+1
62.8886	14.5019	3.1114	0.2274	0.0718	-19.8567	-52.1132	8.0932	44.3394	36.6503	-1
98.4509	27.8121	3.2201	0.083	0.0799	-133.637	73.6898	14.3691	81.8677	205.6621	-1
35.8929	7.3843	2.3811	0.5031	0.3056	24.1892	21.891	3.3494	0.583	179.991	+1
86.8639	21.8827	2.632	0.4597	0.2672	-83.7883	30.8593	2.0393	2.0243	257.121	+1
17.7397	17.0523	2.4807	0.5223	0.2661	-4.952	-11.5792	10.2231	3.4241	145.274	+1
55.0123	11.8425	2.8859	0.3212	0.1606	43.2684	40.8969	-9.7756	50.727	75.4475	-1
22.1436	17.8129	2.527	0.4309	0.2719	16.2603	17.3968	-13.3663	14.469	155.124	+1
47.188	14.9019	2.3627	0.5076	0.2972	42.6725	40.4066	-8.1927	18.8702	141.795	+1
15.6021	9.4685	2.5682	0.6312	0.3582	24.1607	22.8723	-9.1663	14.5812	225.2564	-1
106.984	10.4787	2.5769	0.3603	0.1921	81.5029	95.5549	4.0825	7.499	207.432	+1
30.1546	12.2569	2.6026	0.4769	0.2859	-0.2696	-20.3	-7.7299	55.521	168.61	-1
20.973	9.2866	2.281	0.6283	0.3796	4.2855	-15.3278	-10.5249	6.917	243.768	+1
22.0214	6.5474	2.2956	0.7392	0.443	-22.2853	-14.1513	6.6458	47.246	153.197	+1
157.3766	65.3196	3.0305	0.2259	0.0927	301.1996	-161.9202	54.5743	72.6454	157.122	-1
32.4042	9.2939	2.49	0.4725	0.2443	-29.2977	19.8759	4.0236	65.3193	231.338	-1
85.9475	34.3101	3.522	0.1133	0.0624	100.878	68.2724	19.3524	11.692	230.166	+1
22.3454	6.5675	2.2636	0.7411	0.3896	25.0212	9.1562	6.7759	11.9354	131.532	+1
27.0596	15.8193	2.4669	0.4812	0.2884	16.0704	13.371	13.2184	37.992	114.849	+1
41.2412	16.844	2.6222	0.2912	0.1492	-24.2949	18.4922	-12.2418	19.4837	189.459	+1
20.4949	8.4959	2.4116	0.6744	0.4516	20.0534	15.4163	-2.4494	51.998	114.486	-1
126.5899	24.3644	3.2131	0.2186	0.0958	54.7354	71.0188	-16.3862	32.5813	106.2486	-1
44.8602	14.8309	2.993	0.2754	0.1621	-24.7215	20.9483	-6.3106	5.874	237.141	+1
22.4756	11.2507	2.2672	0.5676	0.3	-12.9752	-19.6917	-8.5486	68.163	146.242	+1
13.651	4.8943	2.236	0.7481	0.5542	-8.0374	0.0364	4.3371	58.3071	193.6073	-1
35.8032	20.2219	2.9017	0.3298	0.1737	49.7285	28.2485	-16.0524	11.539	217.455	+1
23.6271	10.4282	2.3971	0.5892	0.3788	12.0872	20.3787	8.4867	62.979	181.696	+1
38.1817	15.9235	2.6906	0.3262	0.1662	10.1326	26.1095	-3.1071	2.572	177.008	+1
21.0071	14.9404	2.4487	0.4875	0.2509	1.809	-6.3112	-9.7286	29.349	190.163	+1
20.0302	9.8235	2.5688	0.7206	0.4791	7.9487	16.3175	9.2826	24.3	177.565	-1
44.6843	9.4991	2.7253	0.3116	0.2309	-17.4209	30.1365	-12.6546	57.0501	99.2361	-1
54.2633	9.2535	2.4125	0.5841	0.3308	20.8476	29.631	-7.9085	11.112	289.514	+1
23.7276	15.6377	2.4082	0.4141	0.2363	-9.7021	-7.8779	14.1417	85.4134	208.726	+1
69.1158	20.1654	3.0461	0.2392	0.1245	24.6108	56.1297	13.4596	0.206	264.562	+1
80.0996	33.8202	3.5356	0.2657	0.1412	23.3353	25.1281	17.825	0.8537	352.474	+1
30.5327	21.6959	2.6248	0.382	0.2432	-7.9124	-28.8645	-15.4248	0.1224	188.344	+1
35.0869	32.378	3.6087	0.1812	0.1045	-6.5013	-8.1597	19.1513	76.074	70.1664	+1
132.954	24.1845	3.1524	0.2337	0.1383	-99.193	-69.3832	21.4538	0.36	322.166	+1
45.5915	10.4855	2.8943	0.4907	0.3011	27.8879	40.5332	3.8857	23.2142	167.0981	-1
32.3526	18.7973	2.8106	0.3016	0.1663	-0.0796	-19.2651	-7.4905	2.021	181.884	+1
27.506	17.6938	2.7263	0.338	0.1775	-28.9954	12.4763	-11.2782	3.3162	187.61	+1
28.1067	20.2598	2.8985	0.3196	0.1623	3.7101	26.6142	-12.753	23.326	95.6755	+1
105.392	52.044	4.2771	0.069	0.0347	-106.21	79.342	33.292	3.107	278.6	+1
20.73	11.4297	2.238	0.5954	0.3555	-13.185	-19.4182	-2.7731	67.7536	61.5102	+1
48.4256	19.9723	3.0418	0.2743	0.1512	48.594	35.2823	6.4034	10.791	208.487	+1
120.1296	30.0357	2.8145	0.3898	0.2383	-127.4518	65.8696	-19.5101	14.3856	213.8886	-1
97.9047	42.34	4.0321	0.1185	0.0599	79.9018	99.2544	27.6699	8.181	238.303	+1
19.9697	12.0635	2.2989	0.6533	0.3693	8.9327	20.5025	7.2398	2.681	96.9348	+1
34.9294	15.993	2.5658	0.3505	0.1861	31.1743	23.9472	-8.1753	1.3937	210.866	+1
20.4596	10.3072	2.2504	0.5899	0.3567	-5.3761	16.3988	-9.2864	3.294	73.5772	+1
51.472	10.4108	2.5453	0.3276	0.1838	73.5451	17.7028	-7.1886	16.7782	176.559	+1
46.8561	19.7924	3.1976	0.2582	0.1393	42.8313	16.4572	-5.7254	1.1127	179.84	+1
16.5767	11.4318	2.3181	0.5817	0.3053	2.8674	-7.538	4.3312	20.1778	223.696	+1
19.6163	9.8644	2.4487	0.669	0.3826	7.6638	-16.3864	-10.9154	61.1094	144.469	-1
96.7285	26.6214	2.9731	0.1915	0.1048	-38.2776	-111.704	-5.914	13.4054	148.671	-1
86.7215	68.3604	3.8487	0.1561	0.0804	-87.1881	-34.4964	34.6979	5.338	393.465	-1
92.7412	23.9243	3.0931	0.1792	0.09	-146.54	56.2846	-11.0333	9.5101	186.465	+1
76.1799	24.8222	3.1237	0.2106	0.12	-60.9348	57.6858	-20.4701	2.1911	269.566	+1
24.2128	0	2.0952	0.739	0.4137	-25.4216	-15.9103	0.0001	6.4563	231.044	+1
18.5107	13.8378	2.3793	0.5678	0.3695	-5.7674	15.6088	4.1795	5.534	220.734	+1
58.4314	23.3716	3.2887	0.1744	0.0944	11.794	27.2121	-12.8659	5.406	192.534	+1
21.2218	11.575	2.5664	0.635	0.3297	22.3634	15.3188	8.5289	71.033	163.26	-1
21.5294	15.7955	2.6527	0.4294	0.228	-9.3012	11.2833	-11.8241	5.343	69.319	+1
19.4525	12.8362	2.3589	0.5252	0.3129	14.7674	13.7077	-3.085	4.6487	182.365	+1
20.7139	12.3522	2.7385	0.5072	0.2513	7.1002	17.8559	-6.1699	63.683	215.498	-1
144.6026	76.9853	2.9709	0.2299	0.1189	-136.7437	121.749	-39.3138	39.6929	205.3179	-1
30.3594	16.9003	2.7033	0.3248	0.2069	10.4975	-13.2944	5.16	0.2976	248.599	+1
33.343	8.3643	2.3936	0.497	0.2687	-0.2477	10.0291	-2.7907	61.489	210.061	-1
28.7156	13.9972	2.5792	0.4242	0.2332	-20.5848	13.8408	6.6946	30.192	240.26	+1
45.847	9.1216	2.8423	0.3476	0.1796	29.9019	39.9529	-6.9229	11.7782	222.0268	-1
28.4655	9.5459	2.4526	0.4868	0.2452	-41.3301	17.8354	-3.0449	4.6337	197.098	+1
101.42	18.7524	3.192	0.1748	0.0993	49.1508	23.7505	10.9015	71.0938	249.632	-1
50.5449	30.4447	3.009	0.1822	0.0945	25.2365	24.3465	27.5276	9.854	177.72	+1
149.505	63.4383	4.1454	0.0879	0.0442	92.4654	74.07	-29.0553	53.131	352.487	-1
133.179	46.2426	3.145	0.1969	0.1121	-2.8916	-129.009	-35.3323	14.232	336.631	-1
39.6185	11.2531	2.8256	0.3607	0.2643	14.9827	36.9685	0.9761	6.6547	168.3306	-1
23.8176	3.1392	2.2028	0.7024	0.3697	43.0022	7.2102	10.6716	60.4662	220.9806	-1
90.2341	34.3264	3.6075	0.2286	0.1362	-2.6023	50.2485	-27.3209	4.712	327.496	+1
19.4394	16.9197	2.273	0.4747	0.2747	12.5394	18.4987	12.4998	29.742	101.555	+1
30.2887	12.794	2.4518	0.4806	0.2845	19.259	25.3402	8.6476	44.754	209.325	-1
29.751	14.4711	2.485	0.5447	0.29	-19.2255	-17.6017	-7.6278	50.3592	207.7997	-1
21.2721	10.4919	2.3802	0.625	0.3979	19.36	20.1849	11.552	38.5604	68.1625	+1
64.6203	18.2201	3.328	0.1772	0.09	-1.5264	48.5079	-10.699	4.7354	237.387	+1
25.0274	10.3526	2.6192	0.4242	0.2524	-6.8808	-4.5641	-13.4015	64.0517	202.369	-1
24.6784	0.0029	2.0774	0.6778	0.3556	-28.9957	-9.7671	-0.0001	52.1801	197.337	+1
75.8366	32.0853	3.4842	0.1627	0.0874	-67.3406	46.6759	-20.8778	0.2581	293.28	+1
36.7352	16.8787	2.7105	0.3486	0.186	-8.7051	-30.3363	7.5822	4.147	201.479	+1
23.5014	18.6909	2.6972	0.3916	0.2259	-10.1244	-12.8496	-15.4183	17.8557	159.773	+1
87.5476	30.4948	3.8519	0.151	0.0798	53.2952	79.9757	-8.7483	3.789	249.389	+1
27.5587	9.1854	2.7751	0.4868	0.2658	11.077	0.4856	9.8768	33.658	217.4068	-1
36.9222	24.8825	2.4162	0.395	0.2398	11.574	36.5334	7.7639	40.404	124.2763	-1
28.507	15.104	2.7435	0.3628	0.1868	8.672	18.1136	6.4696	0.2314	195.951	-1
84.1395	62.2117	3.5393	0.1137	0.0688	2.6726	81.6349	-36.8499	21.5273	121.4221	-1
13.0916	10.5668	2.1351	0.7766	0.4872	-13.2254	-4.3567	9.9715	51.288	216.562	+1
19.1572	7.0447	2.2214	0.8228	0.4174	-20.328	-12.7218	2.8133	41.337	196.529	+1
84.6887	63.0898	3.637	0.0941	0.0506	-176.867	75.8326	44.5257	44.209	224.205	-1
29.1673	18.0125	2.841	0.3417	0.1925	24.9667	10.1387	-8.975	6.382	210.92	+1
21.3477	12.5351	2.3551	0.4415	0.2274	-29.0599	-7.3783	10.13	2.7625	196.938	+1
93.4248	12.1943	3.209	0.1345	0.0814	51.1339	72.6356	15.1012	20.9166	226.4132	-1
59.0112	26.2465	3.5361	0.1691	0.0921	48.3117	45.5126	-17.2875	1.8811	206.842	+1
25.3165	5.7908	2.7074	0.4807	0.3254	40.7202	16.4772	8.3612	41.1638	103.1442	-1
104.323	68.6842	4.3813	0.083	0.0428	-115.614	67.3795	26.5348	2.8968	340.434	+1
91.4572	45.5227	4.2044	0.0686	0.0345	103.116	76.0204	-25.6482	1.22	210.778	+1
16.9894	11.0002	2.4564	0.6294	0.3514	-3.4902	8.0823	-7.0516	55.393	91.3761	-1
20.4776	12.9345	2.2911	0.491	0.2532	-16.9371	-7.0063	-3.2842	16.162	110.983	+1
110.136	39.4236	3.3553	0.1774	0.092	-65.5715	-112.889	19.1856	47.3655	181.199	-1
95.3733	46.0798	3.1073	0.2005	0.1226	55.3443	69.6142	37.2896	43.1325	333.2413	-1
24.7837	14.3136	2.5237	0.4521	0.259	-1.1806	-20.3545	-7.9676	1.3628	214.993	+1
122.8869	25.5638	3.0987	0.2301	0.1158	-112.4332	-108.4666	13.9595	61.9702	238.8578	-1
28.68	11.3248	2.4023	0.4713	0.2436	27.6661	24.5807	-6.2009	46.602	136.067	+1
60.4595	21.1343	2.9117	0.2757	0.1808	48.8007	50.9982	15.5546	9.214	287.473	+1
19.4586	18.1662	2.3883	0.5562	0.2965	-24.7518	-10.5111	17.2338	75.4267	43.4756	+1
44.0512	17.9755	2.8621	0.2637	0.1367	62.15	17.2911	5.0869	3.4161	165.107	+1
39.7884	7.4617	2.2148	0.5488	0.2896	-23.5701	-18.5409	4.3433	7.5434	159.751	+1
41.7345	24.797	2.8215	0.2685	0.1486	-18.2085	-27.2124	-17.38	62.685	58.6548	-1
30.1169	14.2967	2.6149	0.3932	0.1978	39.6456	15.399	10.0483	14.588	70.7928	-1
21.7329	6.8412	2.1021	0.7036	0.3834	24.4104	10.3684	6.5599	41.1319	207.932	+1
23.2702	10.5065	2.4005	0.5686	0.3201	-9.624	-16.8084	7.4585	20.9345	94.6289	+1
13.0265	11.1821	2.1717	0.7542	0.3872	-14.9601	3.7922	11.7894	14.6389	153.748	+1
31.9795	10.8835	2.3927	0.4494	0.2854	19.7412	26.6413	-6.4333	13.4176	130.073	+1
103.475	53.3928	4.2653	0.0807	0.0405	76.4614	81.291	-22.7102	1.727	286.572	+1
25.5211	12.6563	2.4669	0.3925	0.2065	-18.4732	-12.2247	-5.5906	83.4925	226.883	-1
88.6611	23.5917	3.3842	0.1866	0.0981	41.6122	91.629	11.0464	0.71	279.442	+1
19.4413	7.2845	2.1351	0.7839	0.4212	-4.4407	10.8056	-4.2641	27.318	137.048	+1
251.9646	42.7452	2.7769	0.2182	0.0907	-210.8118	-121.5447	14.1879	47.2145	170.0592	-1
34.1115	15.4917	2.382	0.4191	0.2261	40.1648	28.083	15.7419	9.2366	145.657	+1
18.9949	7.009	2.2418	0.8309	0.4212	-20.0651	-12.6858	1.1677	10.318	225.182	+1
37.5288	18.976	2.975	0.2352	0.1266	21.8879	21.3864	-7.2892	16.2846	216.761	+1
77.1228	27.402	3.485	0.1604	0.0918	54.8302	77.8861	-9.0939	0.305	191.925	+1
39.4806	18.9588	2.9687	0.2773	0.1392	-9.235	24.7853	10.3638	10.02	159.242	+1
87.0313	19.2844	2.7156	0.2676	0.1415	-77.3931	-38.9557	12.3828	4.282	211.088	+1
20.1468	14.4142	2.4698	0.5085	0.2593	-3.3515	12.0078	-6.443	30.756	160.806	+1
24.1471	15.3465	2.415	0.4077	0.2058	10.1479	8.0118	12.3829	13.717	171.925	+1
31.5356	12.3269	2.7709	0.3678	0.1856	29.2554	10.6413	3.648	68.3389	122.715	-1
28.5623	20.8086	2.6013	0.341	0.2557	2.6261	27.8465	10.1167	45.0675	227.8204	-1
29.3874	17.8245	2.7423	0.3656	0.2018	6.4783	28.9954	14.9419	10.789	109.694	+1
13.7929	9.3686	2.4208	0.8463	0.4383	14.6132	4.8925	11.6391	83.7854	160.538	-1
40.1108	7.4124	2.281	0.5759	0.322	25.8725	18.8003	-4.242	0.7557	181.725	+1
81.2642	10.6592	2.4942	0.3878	0.1939	86.1678	48.271	9.9464	1.28	194.187	+1
36.1991	0.7291	2.0783	0.7007	0.3782	-25.4511	-17.9863	-0.7753	9.5051	135.8077	-1
76.0232	30.3184	2.917	0.2651	0.1459	78.2547	54.8169	24.9997	8.953	275.933	+1
18.7689	7.4119	2.1508	0.7845	0.47	3.0514	-8.1489	2.7096	39.1057	144.69	-1
57.4837	41.9194	3.0278	0.4152	0.2321	-39.8719	-33.8586	33.4722	81.6526	182.1387	-1
20.3091	10.2339	2.42	0.6616	0.3441	-5.1257	16.1035	-6.6826	26.9241	88.1338	-1
53.9569	19.9037	2.9829	0.2278	0.1295	57.7763	-22.0191	12.3603	7.5737	145.457	+1
21.4431	9.4953	2.2742	0.633	0.359	0.937	-13.1833	8.7253	29.712	162.037	+1
